date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:00:04	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:01%20GMT	https://necs.com/training.php?passdate=55	/home/shawnm/websites/tjcandyFullSiter/necs.com/training7054.html	(from https://necs.com/calendar.php?month=8&year=2013)
21:00:06	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:03%20GMT	https://necs.com/new-signup.php?passdate=26	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup24cf.html	(from https://necs.com/trainingday.php?passdate=26)
21:00:07	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.76b.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:07	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.76c.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:07	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.76d.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:07	0/-1	---M--	302	error ('')			http://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb.76e.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:07	46003/46003	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:04%20GMT	https://necs.com/calendar-item.php?id=26	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item3162.html	(from https://necs.com/trainingday.php?passdate=26)
21:00:07	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:07%20GMT	https://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb	(from https://necs.com/new-signup.php?passdate=29)
21:00:07	0/-1	---M--	301	error ('')			http://www.necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/eop.770.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:07	0/-1	---M--	302	error ('')			http://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop.771.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:08	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:08%20GMT	https://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop	(from https://necs.com/new-signup.php?passdate=29)
21:00:09	0/-1	---M--	301	error ('')			http://www.necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/ewm.773.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:09	0/-1	---M--	302	error ('')			http://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm.774.delayed	(from https://necs.com/new-signup.php?passdate=29)
21:00:09	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:09%20GMT	https://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm	(from https://necs.com/new-signup.php?passdate=29)
21:00:11	41305/41305	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:10%20GMT	https://necs.com/calendar.php?month=7&year=2027	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar58f2.html	(from https://necs.com/calendar.php?month=6&year=2027)
21:00:12	42192/42192	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:11%20GMT	https://necs.com/calendar.php?month=6&year=2013	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar3d11.html	(from https://necs.com/calendar.php?month=7&year=2013)
21:00:13	38621/38621	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:12%20GMT	https://necs.com/trainingday.php?passdate=50	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingday1e2e.html	(from https://necs.com/calendar.php?month=7&year=2013)
21:00:14	38971/38971	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:13%20GMT	https://necs.com/trainingday.php?passdate=51	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingday6545.html	(from https://necs.com/calendar.php?month=7&year=2013)
21:00:15	35196/35196	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:14%20GMT	https://necs.com/calendar-item.php?id=36	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-itemf62c.html	(from https://necs.com/calendar.php?month=7&year=2013)
21:00:16	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:15%20GMT	https://necs.com/training.php?passdate=50	/home/shawnm/websites/tjcandyFullSiter/necs.com/training1e2e.html	(from https://necs.com/calendar.php?month=7&year=2013)
21:00:17	285/285	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jul%202020%2004:00:17%20GMT	http://necs.com/new-signup.php?passdate=55	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup7054.php	(from https://necs.com/trainingday.php?passdate=55)
21:00:17	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:16%20GMT	https://necs.com/training.php?passdate=51	/home/shawnm/websites/tjcandyFullSiter/necs.com/training6545.html	(from https://necs.com/calendar.php?month=7&year=2013)
21:00:19	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:18%20GMT	https://necs.com/new-signup.php?passdate=55	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup7054.html	(from https://necs.com/trainingday.php?passdate=55)
21:00:20	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.780.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:20	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.781.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:20	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.782.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:20	0/-1	---M--	302	error ('')			http://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb.783.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:20	39862/39862	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:19%20GMT	https://necs.com/calendar-item.php?id=55	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-itema9e4.html	(from https://necs.com/trainingday.php?passdate=55)
21:00:20	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:20%20GMT	https://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb	(from https://necs.com/new-signup.php?passdate=26)
21:00:21	0/-1	---M--	301	error ('')			http://www.necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/eop.785.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:21	0/-1	---M--	302	error ('')			http://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop.786.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:21	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:21%20GMT	https://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop	(from https://necs.com/new-signup.php?passdate=26)
21:00:22	0/-1	---M--	301	error ('')			http://www.necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/ewm.788.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:22	0/-1	---M--	302	error ('')			http://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm.789.delayed	(from https://necs.com/new-signup.php?passdate=26)
21:00:22	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:22%20GMT	https://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm	(from https://necs.com/new-signup.php?passdate=26)
21:00:24	41098/41098	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:23%20GMT	https://necs.com/calendar.php?month=8&year=2027	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendare43d.html	(from https://necs.com/calendar.php?month=7&year=2027)
21:00:25	42703/42703	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:24%20GMT	https://necs.com/calendar.php?month=5&year=2013	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar730c.html	(from https://necs.com/calendar.php?month=6&year=2013)
21:00:26	38972/38972	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:25%20GMT	https://necs.com/trainingday.php?passdate=23	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingday0815.html	(from https://necs.com/calendar.php?month=6&year=2013)
21:00:27	35188/35188	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:26%20GMT	https://necs.com/calendar-item.php?id=42	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item6396.html	(from https://necs.com/calendar.php?month=6&year=2013)
21:00:28	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:27%20GMT	https://necs.com/training.php?passdate=23	/home/shawnm/websites/tjcandyFullSiter/necs.com/training0815.html	(from https://necs.com/calendar.php?month=6&year=2013)
21:00:29	285/285	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jul%202020%2004:00:29%20GMT	http://necs.com/new-signup.php?passdate=51	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup6545.php	(from https://necs.com/trainingday.php?passdate=51)
21:00:29	39795/39795	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:28%20GMT	https://necs.com/calendar-item.php?id=50	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item0c98.html	(from https://necs.com/trainingday.php?passdate=50)
21:00:31	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:30%20GMT	https://necs.com/new-signup.php?passdate=51	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup6545.html	(from https://necs.com/trainingday.php?passdate=51)
21:00:32	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.794.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:32	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.795.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:32	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.796.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:32	0/-1	---M--	302	error ('')			http://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb.797.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:32	39810/39810	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:32%20GMT	https://necs.com/calendar-item.php?id=51	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item7d36.html	(from https://necs.com/trainingday.php?passdate=51)
21:00:32	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:32%20GMT	https://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb	(from https://necs.com/new-signup.php?passdate=55)
21:00:33	0/-1	---M--	301	error ('')			http://www.necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/eop.799.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:33	0/-1	---M--	302	error ('')			http://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop.79a.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:33	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:33%20GMT	https://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop	(from https://necs.com/new-signup.php?passdate=55)
21:00:34	0/-1	---M--	301	error ('')			http://www.necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/ewm.79c.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:34	0/-1	---M--	302	error ('')			http://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm.79d.delayed	(from https://necs.com/new-signup.php?passdate=55)
21:00:34	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:34%20GMT	https://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm	(from https://necs.com/new-signup.php?passdate=55)
21:00:36	41158/41158	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:35%20GMT	https://necs.com/calendar.php?month=9&year=2027	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar81f2.html	(from https://necs.com/calendar.php?month=8&year=2027)
21:00:37	41554/41554	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:36%20GMT	https://necs.com/calendar.php?month=4&year=2013	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar384d.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:38	38965/38965	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:37%20GMT	https://necs.com/trainingday.php?passdate=20	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingday78b1.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:39	38960/38960	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:38%20GMT	https://necs.com/trainingday.php?passdate=32	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingdaye0e9.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:40	35170/35170	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:39%20GMT	https://necs.com/calendar-item.php?id=43	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item2580.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:41	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:40%20GMT	https://necs.com/training.php?passdate=20	/home/shawnm/websites/tjcandyFullSiter/necs.com/training78b1.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:42	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:41%20GMT	https://necs.com/training.php?passdate=32	/home/shawnm/websites/tjcandyFullSiter/necs.com/traininge0e9.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:43	285/285	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jul%202020%2004:00:43%20GMT	http://necs.com/new-signup.php?passdate=23	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup0815.php	(from https://necs.com/trainingday.php?passdate=23)
21:00:43	35188/35188	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:42%20GMT	https://necs.com/calendar-item.php?id=35	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item40ac.html	(from https://necs.com/calendar.php?month=5&year=2013)
21:00:45	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:44%20GMT	https://necs.com/new-signup.php?passdate=23	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup0815.html	(from https://necs.com/trainingday.php?passdate=23)
21:00:46	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.7aa.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:46	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7ab.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:46	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7ac.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:46	0/-1	---M--	302	error ('')			http://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb.7ad.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:46	39602/39602	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:45%20GMT	https://necs.com/calendar-item.php?id=23	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-item9c8a.html	(from https://necs.com/trainingday.php?passdate=23)
21:00:46	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:46%20GMT	https://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb	(from https://necs.com/new-signup.php?passdate=51)
21:00:47	0/-1	---M--	301	error ('')			http://www.necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/eop.7af.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:47	0/-1	---M--	302	error ('')			http://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop.7b0.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:47	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:47%20GMT	https://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop	(from https://necs.com/new-signup.php?passdate=51)
21:00:48	0/-1	---M--	301	error ('')			http://www.necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/ewm.7b2.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:48	0/-1	---M--	302	error ('')			http://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm.7b3.delayed	(from https://necs.com/new-signup.php?passdate=51)
21:00:48	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:48%20GMT	https://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm	(from https://necs.com/new-signup.php?passdate=51)
21:00:50	41583/41583	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:49%20GMT	https://necs.com/calendar.php?month=10&year=2027	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar8fed.html	(from https://necs.com/calendar.php?month=9&year=2027)
21:00:51	41580/41580	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:50%20GMT	https://necs.com/calendar.php?month=3&year=2013	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar7ab1.html	(from https://necs.com/calendar.php?month=4&year=2013)
21:00:52	38960/38960	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:51%20GMT	https://necs.com/trainingday.php?passdate=34	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingdayb5d4.html	(from https://necs.com/calendar.php?month=4&year=2013)
21:00:53	285/285	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jul%202020%2004:00:53%20GMT	http://necs.com/new-signup.php?passdate=20	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup78b1.php	(from https://necs.com/trainingday.php?passdate=20)
21:00:53	39026/39026	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:52%20GMT	https://necs.com/training.php?passdate=34	/home/shawnm/websites/tjcandyFullSiter/necs.com/trainingb5d4.html	(from https://necs.com/calendar.php?month=4&year=2013)
21:00:55	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:54%20GMT	https://necs.com/new-signup.php?passdate=20	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signup78b1.html	(from https://necs.com/trainingday.php?passdate=20)
21:00:56	285/285	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jul%202020%2004:00:56%20GMT	http://necs.com/new-signup.php?passdate=32	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signupe0e9.php	(from https://necs.com/trainingday.php?passdate=32)
21:00:56	45421/45421	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:55%20GMT	https://necs.com/calendar-item.php?id=20	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-iteme5cc.html	(from https://necs.com/trainingday.php?passdate=20)
21:00:58	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:57%20GMT	https://necs.com/new-signup.php?passdate=32	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signupe0e9.html	(from https://necs.com/trainingday.php?passdate=32)
21:00:59	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.7bf.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:00:59	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7c0.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:00:59	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7c1.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:00:59	0/-1	---M--	302	error ('')			http://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb.7c2.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:00:59	40344/40344	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:00:58%20GMT	https://necs.com/calendar-item.php?id=32	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-itemdac1.html	(from https://necs.com/trainingday.php?passdate=32)
21:00:59	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:00:59%20GMT	https://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb	(from https://necs.com/new-signup.php?passdate=23)
21:01:00	0/-1	---M--	301	error ('')			http://www.necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/eop.7c4.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:01:00	0/-1	---M--	302	error ('')			http://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop.7c5.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:01:00	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:01:00%20GMT	https://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop	(from https://necs.com/new-signup.php?passdate=23)
21:01:01	0/-1	---M--	301	error ('')			http://www.necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/ewm.7c7.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:01:01	0/-1	---M--	302	error ('')			http://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm.7c8.delayed	(from https://necs.com/new-signup.php?passdate=23)
21:01:01	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:01:01%20GMT	https://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm	(from https://necs.com/new-signup.php?passdate=23)
21:01:03	41058/41058	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:01:02%20GMT	https://necs.com/calendar.php?month=11&year=2027	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar6678.html	(from https://necs.com/calendar.php?month=10&year=2027)
21:01:04	285/285	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Jul%202020%2004:01:04%20GMT	http://necs.com/new-signup.php?passdate=34	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signupb5d4.php	(from https://necs.com/trainingday.php?passdate=34)
21:01:04	41068/41068	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:01:03%20GMT	https://necs.com/calendar.php?month=2&year=2013	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendard6c9.html	(from https://necs.com/calendar.php?month=3&year=2013)
21:01:06	69724/69724	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:01:05%20GMT	https://necs.com/new-signup.php?passdate=34	/home/shawnm/websites/tjcandyFullSiter/necs.com/new-signupb5d4.html	(from https://necs.com/trainingday.php?passdate=34)
21:01:07	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.7cf.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:07	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7d0.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:07	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7d1.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:07	0/-1	---M--	302	error ('')			http://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb.7d2.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:07	36943/36943	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2004:01:06%20GMT	https://necs.com/calendar-item.php?id=34	/home/shawnm/websites/tjcandyFullSiter/necs.com/calendar-itemd5e8.html	(from https://necs.com/trainingday.php?passdate=34)
21:01:07	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:01:07%20GMT	https://necs.com/qb	/home/shawnm/websites/tjcandyFullSiter/necs.com/qb	(from https://necs.com/new-signup.php?passdate=20)
21:01:07	0/-1	---M--	301	error ('')			http://www.necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/eop.7d4.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:07	0/-1	---M--	302	error ('')			http://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop.7d5.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:08	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:01:08%20GMT	https://necs.com/eop	/home/shawnm/websites/tjcandyFullSiter/necs.com/eop	(from https://necs.com/new-signup.php?passdate=20)
21:01:09	0/-1	---M--	301	error ('')			http://www.necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/ewm.7d7.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:09	0/-1	---M--	302	error ('')			http://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm.7d8.delayed	(from https://necs.com/new-signup.php?passdate=20)
21:01:09	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2004:01:09%20GMT	https://necs.com/ewm	/home/shawnm/websites/tjcandyFullSiter/necs.com/ewm	(from https://necs.com/new-signup.php?passdate=20)
21:01:10	0/-1	---M--	301	error ('')			http://www.necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/www.necs.com/dot.7da.delayed	(from https://necs.com/new-signup.php?passdate=32)
21:01:10	0/-1	---M--	302	error ('')			http://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7db.delayed	(from https://necs.com/new-signup.php?passdate=32)
21:01:10	0/-1	---M--	301	error ('')			https://necs.com/dot	/home/shawnm/websites/tjcandyFullSiter/necs.com/dot.7dc.delayed	(from https://necs.com/new-signup.php?passdate=32)
